entity,times,length,source
IBM全球铁路创新中心,1,11,IBM全球铁路创新中心于北京落成，目光锁定铁路项目
Independent,1,11,INM正在考虑出售英国报纸《TheIndependent》－报导
Interpublic,1,11,Interpublic计划在中国扩展本地客户群>IPG
KazMunaiGas,2,11,KazMunaiGas与中石油集团完成联合收购Mangistaumunaigas交易
KazMunaiGaz,3,11,KazMunaiGaz和CNPC证实有关Petrokazakhstan股权的交易
Kazgermunai,1,11,KazMunaiGaz与CNPC就收购Kazgermunai的50%股权事宜谈判
Corporation,1,11,MediaCorporation与雅虎签订合作协议
美国墨西哥湾能源生产商,1,11,MMS：美国墨西哥湾能源生产商关闭全部石油及95.4%天然气生产
Generations,1,11,NewGenerations财团提议以25亿美元私有化尼日利亚电信
Norinchukin,1,11,"NorinchukinBank购买花旗集团价值5,000亿日圆的资产－报导"
Interactive,2,11,NurunInc.收购ChinaInteractive>NUR.T
Oppenheimer,1,11,Oppenheimer把AngloAmerican部分股份出售给中国投资公司
Petroceltic,1,11,Petroceltic称突尼斯油井没有发现大量石油
法国兴业银行希腊子公司,1,11,PiraeusBank正就收购法国兴业银行希腊子公司进行谈判－报导
Plantronics,1,11,Plantronics将把业务外包给中国歌尔声学
Playstation,1,11,Playstation新掌门志在重振索尼游戏业务
PlayStation,3,11,PlayStation遭遇生产问题使索尼蒙受重挫
Antonveneta,3,11,PopItaliana同荷兰银行就BancaAntonveneta股份达成交易
Progressive,2,11,"Progressive计划在美国招聘1,100名员工>PGR"
Commodities,1,11,RBSSempraCommodities或重归SempraEnergy－消息人士
RiskMetrics,1,11,RiskMetrics建议电讯盈科股东接受新的收购提议
Riskmetrics,1,11,Riskmetrics建议英国保诚集团股东投票反对收购友邦保险－报导
Rockefeller,1,11,Rockefeller&amp;Co的首席执行长McDonald显然是自杀身亡
Schincariol,1,11,SABMiller考虑收购巴西啤酒商Schincariol－报导
Sanmina-SCI,2,11,Sanmina-SCI将出售个人电脑子公司资产>SANM
LG-Ericsson,1,11,SK电讯选定三星电子、LG-Ericsson和诺基亚西门子为LTE供应商
中国石油天然气集团公司,1,11,Sonatrach和中国石油天然气集团公司在阿尔及利亚获石油发现
Smithfield-,1,11,Starboard改变立场，将投票支持Smithfield-双汇交易
ST-Ericsson,2,11,ST-Ericsson和中国移动将开发低成本手机
Jaguar-Land,1,11,TataMotors：Jaguar-LandRover已选定在华合作夥伴
TeliaSonera,11,11,TeliaSonera斥资15.2亿美元增持GSMKazakhstan股份
ShangPharma,1,11,"TPG向ShangPharma投资3,000多万美元"
TripAdvisor,1,11,"TripAdvisor收购酷讯网，到2011年前在中国投资逾5,000万美元"
Hapag-Lloyd,1,11,TUI称正筹备Hapag-Lloyd的IPO交易并为其物色基础投资者
UPM-Kymmene,1,11,UPM-Kymmene将于2007年初在中国设立研发中心>UPM
VendingData,1,11,VendingData获中国政府批准生产博彩机>VNX
WellChoice-,1,11,WellPoint即将以65亿美元收购WellChoice-《纽约时报》
Doubleclick,1,11,WPP：谷歌收购Doubleclick可能令一些广告主感到担忧>GOOG
BioSciences,1,11,YMBioSciences携手台湾东洋，拓展癌症药物tesmilifene的开发
tesmilifene,1,11,YMBioSciences携手台湾东洋，拓展癌症药物tesmilifene的开发
阿达克斯石油天然气集团,1,11,阿达克斯石油天然气集团在喀麦隆发现新油气资源
阿塞拜疆Azeri油田,1,11,阿塞拜疆Azeri油田产量将因停产检修下降14万桶/日－英国石油
AstraZeneca,1,11,阿斯利康(AstraZeneca)起诉Teva侵犯思瑞康(Seroquel)专利权
TransCanada,1,11,埃克森美孚和TransCanada将联合修建阿拉斯加天然气管道
爱立信管理人士预计公司,1,11,爱立信管理人士预计公司在中国3G市场占有率为35%－报纸
FarEastTone,1,11,爱立信获得来自台湾FarEastTone的3G网络合同>ERIC
安徽皖通第三季度净利润,1,11,安徽皖通第三季度净利润较上年同期增长56%至人民币1.591亿元
Jean-Pierre,1,11,安盛投资管理公司任命Jean-PierreLeoni为亚太区新负责人
Volksbanken,1,11,奥地利央行：Volksbanken受到央行监控，但未被列入观察名单
萨蒂扬软件技术有限公司,1,11,澳大利亚电信取消了与萨蒂扬软件技术有限公司的合同－报导
澳大利亚甘蔗种植者协会,1,11,澳大利亚甘蔗种植者协会预计光明食品将确认对Sucrogen的收购
澳大利亚西北铁矿石联盟,1,11,澳大利亚西北铁矿石联盟：中国有意投资西澳洲港口
苏格兰皇家银行亚洲银行,1,11,澳新银行有意收购苏格兰皇家银行亚洲银行业务－报导
澳洲航空子公司捷星集团,1,11,澳洲航空子公司捷星集团宣布将开通飞往北京的新航线
巴克莱正与中国基金公司,1,11,巴克莱正与中国基金公司就推出固定收益类ETF进行谈判
Restaurants,1,11,百胜餐饮集团与RostikRestaurants在俄罗斯建立联盟关系>YUM
Lebedyansky,1,11,百事公司计划收购俄罗斯果汁公司Lebedyansky控股权－报导
11.85-11.88,2,11,宝来金融集团将以每股11.85-11.88元出售旗下银行-2-
保利地产第一季度房地产,1,11,保利地产第一季度房地产销售增长近2倍至人民币64.8亿元
InterActive,1,11,标普将把IAC/InterActive、Questar和直播电视集团纳入标普500
标致雪铁龙中国合资公司,1,11,"标致雪铁龙中国合资公司召回5,609辆轿车"
Aeronautics,1,11,波音和HindustanAeronautics签署航空设备生产外包协议>BA
中国航空器材进出口集团,2,11,波音与中国航空器材进出口集团完成150架737飞机订单计划>BA
长安福特马自达分拆方案,1,11,长安福特马自达分拆方案获发改委批准
长安福特马自达汽车公司,1,11,长安福特马自达汽车公司旗下南京整车制造厂将生产小型汽车
Hospitality,2,11,长江实业推迟HorizonHospitality不超过8亿美元的香港IPO计划
长荣航空董事会批准公司,1,11,长荣航空董事会批准公司5亿股股票发行计划
大众汽车长春新发动机厂,1,11,大众汽车长春新发动机厂投产
Informatica,2,11,戴尔公司与联想集团竞购巴西PositivoInformatica－报导
中国东方航空25%股份,1,11,淡马锡将与新加坡航空公司携手买入中国东方航空25%股份－报导
Gonfreville,1,11,道达尔因技术故障关闭Gonfreville炼油厂流化催化裂解装置
德国贝塔斯曼首席执行长,1,11,德国贝塔斯曼首席执行长预计该公司每年将增长5%-8%
德国联邦企业联合管理局,5,11,德国联邦企业联合管理局对微软子公司处900万欧元罚款>MSFT
Commerzbank,1,11,"德国商业银行(Commerzbank)收购德累斯顿银行后将裁员9,000人"
东方航空：政府希望公司,1,11,东方航空：政府希望公司与*ST上航合并
东方航空第一季度净利润,4,11,东方航空第一季度净利润下滑81%，受航空业运量疲软拖累
Hitachinaka,1,11,东京电力：将在7月底前重新启动Hitachinaka燃煤火电厂
东元电机董事会批准公司,1,11,东元电机董事会批准公司在大陆投资建立风机总装厂的计划
深圳市北方投资有限公司,1,11,俄铝将收购深圳市北方投资有限公司33%股份
19.50-26.00,1,11,尔必达：台湾存托凭证发行区间暂定每股新台币19.50-26.00元
Dailymotion,1,11,法国政府支持工业部长阻止雅虎收购Dailymotion的决定
菲亚特首款中国合资车型,1,11,菲亚特首款中国合资车型将亮相，进军中国汽车市场前路漫漫
丰田汽车7-9月份集团,1,11,"丰田汽车7-9月份集团净利润为3,037亿日圆，上年同期为2,974亿"
丰田汽车第一财季净利润,1,11,丰田汽车第一财季净利润增一倍，上调全年预期
丰田汽车天津汽车厂工人,1,11,丰田汽车天津汽车厂工人周一复工
香港特别行政区高等法院,1,11,福记食品：公司向香港特别行政区高等法院提出清盘申请
Vsevolozhsk,1,11,福特明年将把Vsevolozhsk制造厂的产量加倍-《商业日报》
Management-,1,11,高盛同意收购印度基金公司BenchmarkAssetManagement-消息
Paternoster,1,11,高盛与Paternoster股东达成收购协议－《金融时报》
Christopher,1,11,葛兰素史克董事长ChristopherGent将辞职-报道
东方航空第三季度净利润,1,11,更新：东方航空第三季度净利润增长幅度好于两大竞争对手
20.00-22.50,1,11,更新：人民网上海IPO发行价指导区间定在人民币20.00-22.50元
上海汽车第一季度净利润,1,11,更新：上海汽车第一季度净利润飙升56%，至人民币45亿元
中国电信第一季度净利润,1,11,更新：中国电信第一季度净利润下降6.5%，受支出增加拖累
中国联通1-9月净利润,1,11,更新：中国联通1-9月净利润与上年同期持平；3G手机补贴上升
中国平安第一季度净利润,2,11,更新：中国平安第一季度净利润增4.3%，受银行业务提振
中国石油第三季度净利润,1,11,更新：中国石油第三季度净利润下降33%，逊于预期
中国石油第一季度净利润,1,11,更新：中国石油第一季度净利润增长14%，得益于油价上涨
Groundbirch,1,11,更新：中国石油收购壳牌加拿大Groundbirch页岩气资产20%股权
更新∶中国国家电网公司,1,11,更新∶中国国家电网公司将收购澳大利亚电力资产
台湾中油公司大林炼油厂,1,11,更正：台湾中油公司大林炼油厂在地震后已恢复至高开工率水平
Grangemouth,1,11,工会：Grangemouth炼油厂罢工将结束，工人周二重返工厂
以色列地图导航初创公司,1,11,谷歌证实收购以色列地图导航初创公司Waze
-Smithfield,1,11,股闻天下∶详解双汇-Smithfield收购案
北京设立供应链管理中心,1,11,国际商业机器公司周四将宣布在北京设立供应链管理中心>IBM
国泰航空空中服务员工会,2,11,国泰航空空中服务员工会将再次针对变相削减医疗福利进行抗议
港龙航空计划获相关公司,1,11,国泰航空全资持有港龙航空计划获相关公司股东批准
美国国际集团台湾子公司,2,11,国泰金控可能退出对美国国际集团台湾子公司的竞购－报导
中国无锡精密管合资公司,1,11,海德鲁(Hydro)拟出售在中国无锡精密管合资公司中所持股份
海富通基金管理有限公司,1,11,海富通基金管理有限公司获得QDII资格
海通证券香港IPO计划,1,11,海通证券香港IPO计划获证监会批准
Engineering,1,11,韩国DaewooEngineering向摩根士丹利旗下基金出售办公楼
黄中国医药科技有限公司,1,11,和黄中国医药科技有限公司的麝香保心丸产权保护期限延长
和记黄埔意大利3G业务,1,11,和记黄埔意大利3G业务的上市计划可能因估值问题而搁浅
加拿大阿尔德隆铁矿公司,1,11,河北钢铁认购加拿大阿尔德隆铁矿公司股份项目获批－新华社
荷兰合作银行保险子公司,1,11,荷兰合作银行保险子公司完成与Eureko旗下荷兰业务的合并
尼日利亚Bonga油田,2,11,荷兰皇家壳牌：尼日利亚Bonga油田出口遭遇不可抗力
Netherlands,1,11,荷兰政府向FortisNetherlands提供340亿欧元短期贷款
伟创力国际获得戴尔公司,1,11,鸿海精密和伟创力国际获得戴尔公司大宗订单－报导
花旗出售日本经纪子公司,1,11,花旗出售日本经纪子公司引发竞标大战
Medina-Mora,1,11,花旗对全球管理层作出调整，提拔Medina-Mora与Corbat
华电国际电力股份非公开,1,11,华电国际电力股份非公开发行A股计划获得中国证监会批准
华电新能源发展有限公司,1,11,华电新能源发展有限公司否认其聘请IPO承销商以及注资的报导
华尔街担心贝尔斯登公司,1,11,华尔街担心贝尔斯登公司旗下基金的问题或只是冰山一角
Abercrombie,2,11,华尔街见闻：Abercrombie掌门人售股时机遭质疑（下）
NutriSystem,2,11,华尔街见闻：NutriSystem股价或将大幅缩水
Corrections,1,11,华尔街见闻：投资者看好监狱运营商CorrectionsCorp.
Capravirine,1,11,辉瑞公司放弃对抗爱滋病病毒药物Capravirine的研发工作>PFE
汇丰集团行政总裁办公室,1,11,汇丰集团行政总裁办公室将迁至香港>HBC
Techcombank,2,11,汇丰控股保持在越南Techcombank的20%股权比例－管理人士
巴克莱银行组建合资公司,1,11,汇丰控股与巴克莱银行组建合资公司，各持一半股权>HBC
德丰任命梁志坚担任公司,1,11,会德丰任命梁志坚担任公司副主席，委任自2月1日起生效
卡塔尔航空推助空中客车,1,11,卡塔尔航空推助空中客车新型客机订单激增
Caterpillar,2,11,卡特彼勒(Caterpillar)：将投资1亿美元扩建山东工厂
VivaAerobus,1,11,空中客车接获墨西哥航空公司VivaAerobus的71亿美元订单
联华电子第一季度净利润,3,11,联华电子第一季度净利润较上年同期下降86%，至新台币2.06亿元
台湾中华航空达成发动机,1,11,罗尔斯-罗伊斯与台湾中华航空达成发动机采购协议
罗仕证券关闭上海办公室,1,11,罗仕证券关闭上海办公室，因美国投资者对中概股兴趣减淡
马来西亚航空与海航集团,1,11,马来西亚航空与海航集团签署合作协议－报导
Diversified,1,11,美国公司债：Lowe''s融资10亿美元；Diversified发债2亿美元
