entity,times,length,source
为处理AngloIrish优先债新计划寻求支持－,1,24,爱尔兰为处理AngloIrish优先债新计划寻求支持－爱尔兰财长
TollHoldings拟斥资3.65亿澳元收购,1,24,澳大利亚TollHoldings拟斥资3.65亿澳元收购香港保昌控股
"百丽国际将以4,800万美元的价格收购Fila的",1,24,"百丽国际将以4,800万美元的价格收购Fila的中国商标"
必和必拓聘请美林为其研究竞购阿尔坎铝业的可能性-,1,24,必和必拓聘请美林为其研究竞购阿尔坎铝业的可能性-路透社
(TemasekHldgs)证实以36亿美元投资,2,24,淡马锡(TemasekHldgs)证实以36亿美元投资中国银行股权
迪士尼和谷歌称，正就收购巴士在线股权事宜进行谈判,1,24,迪士尼和谷歌称，正就收购巴士在线股权事宜进行谈判－路透社
对冲基金资产规模有望达到2.26万亿美元纪录高位,1,24,对冲基金资产规模有望达到2.26万亿美元纪录高位－德意志银行
高盛首席执行长对市场涨势提出质疑，料出现长期衰退,1,24,高盛首席执行长对市场涨势提出质疑，料出现长期衰退－路透社
更新：T-Mobile将与MetroPCS合并，,1,24,更新：T-Mobile将与MetroPCS合并，美国第四大运营商得以扩张
更新：宏基Ultrabook发货量下滑，迫切需要,1,24,更新：宏基Ultrabook发货量下滑，迫切需要微软助力
更新：永达汽车因市况不佳暂时搁置4.33亿美元的,1,24,更新：永达汽车因市况不佳暂时搁置4.33亿美元的香港IPO计划
更新：中国银行业不良贷款可能增加－建设银行董事长,2,24,更新：中国银行业不良贷款可能增加－建设银行董事长王洪章
更正：保德信同意斥资48亿美元收购AIG旗下两家,1,24,更正：保德信同意斥资48亿美元收购AIG旗下两家日本寿险公司
更正：和记电讯国际或分别于5月25日和6月4日在,1,24,更正：和记电讯国际或分别于5月25日和6月4日在香港和纽约摘牌
谷歌与欧盟据称已展开谈判，解决针对谷歌的垄断指控,1,24,谷歌与欧盟据称已展开谈判，解决针对谷歌的垄断指控－路透社
国美电器召集特别股东大会，决定是否罢免董事局主席,3,24,国美电器召集特别股东大会，决定是否罢免董事局主席陈晓
国泰人寿1-2月外汇亏损或超过新台币100亿元-,1,24,国泰人寿1-2月外汇亏损或超过新台币100亿元-台湾《经济日报》
汉莎航空将在波音和空客之间拆分50架客机订单--,1,24,汉莎航空将在波音和空客之间拆分50架客机订单--彭博
拟以27亿美元出售Broadgate办公区股权-,1,24,黑石集团拟以27亿美元出售Broadgate办公区股权-彭博新闻
华能国际将公布上半年出现亏损，受煤炭成本上升影响,1,24,华能国际将公布上半年出现亏损，受煤炭成本上升影响－路透社
吉利董事长：没有打算收购福特旗下沃尔沃或通用旗下,2,24,吉利董事长：没有打算收购福特旗下沃尔沃或通用旗下萨博品牌
检察官决定于今日拘留Livedoor首席执行长－,1,24,检察官决定于今日拘留Livedoor首席执行长－日本共同社
矿业公司FreeportIndonesia高管在,1,24,矿业公司FreeportIndonesia高管在印尼酒店爆炸中受伤－报导
力拓和必和必拓将就合资公司计划与欧盟监管机构会面,1,24,力拓和必和必拓将就合资公司计划与欧盟监管机构会面－路透
PetronasAgrees同意以55亿加元收购,1,24,马来西亚PetronasAgrees同意以55亿加元收购加拿大天然气商
大通将支付1.5亿美元就投资基金相关诉讼达成和解,1,24,摩根大通将支付1.5亿美元就投资基金相关诉讼达成和解－路透社
摩托罗拉CEOJha将把手机和机顶盒业务总部迁往,1,24,摩托罗拉CEOJha将把手机和机顶盒业务总部迁往加州
目前仅有少数通用汽车债权人同意接受债转股计划－路,1,24,目前仅有少数通用汽车债权人同意接受债转股计划－路透社
AMR首席财务长Horton：TPG可能会入股,1,23,AMR首席财务长Horton：TPG可能会入股日本航空
BainCapital与Telenor联手竞购,1,23,BainCapital与Telenor联手竞购波兰公司Polkomtel－知情人士
Cable&amp;Wireless将出售所持,1,23,Cable&amp;Wireless将出售所持澳门电讯51%的股权－金融时报
CaixaBank以每股28.99港元价格增持,2,23,CaixaBank以每股28.99港元价格增持东亚银行股份－港交所
CapeLambertIronOre股东批准与,1,23,CapeLambertIronOre股东批准与中冶集团价值4亿澳元的交易
CarlIcahn提议以每股76.50美元收购,1,23,CarlIcahn提议以每股76.50美元收购高乐氏
Casio正就在液晶显示器面板领域的合作事宜与,1,23,Casio正就在液晶显示器面板领域的合作事宜与台湾瀚宇彩晶磋商
Cerberus和Blackstone有意竞购,1,23,Cerberus和Blackstone有意竞购克莱斯勒集团－报导
DoubleClick研究出售公司方案，正在与,1,23,DoubleClick研究出售公司方案，正在与微软谈判
Fonterra上调2010财年预期派息，推动,1,23,Fonterra上调2010财年预期派息，推动新西兰元走高
Fortescue管理人士：预计政府未来2周就,1,23,Fortescue管理人士：预计政府未来2周就华菱集团交易作出决定
Gazprom和DONGEnergy寻求联手在,1,23,Gazprom和DONGEnergy寻求联手在欧洲发展发电厂项目
GloucesterCoal下周将向股东通报与,1,23,GloucesterCoal下周将向股东通报与兖州煤业资产合并谈判情况
GoldReefResorts接受Ethos和,1,23,GoldReefResorts接受Ethos和高盛财团的16亿美元收购建议
GoodmanGroup签署谅解备忘录，将开发,1,23,GoodmanGroup签署谅解备忘录，将开发中国一商业及物流中心
KOHLBERGKRAVISROBERTS瞄准,1,23,KOHLBERGKRAVISROBERTS瞄准亚洲并购交易市场
Lukoil9月底将签署对华天然气供应备忘录－,1,23,Lukoil9月底将签署对华天然气供应备忘录－国际文传电讯社
MtGibson称大型钢铁企业可能会接受力拓和,1,23,MtGibson称大型钢铁企业可能会接受力拓和日本制铁达成的价格
NokiaSiemensNetworks获得了,1,23,NokiaSiemensNetworks获得了中国的GSM-R订单
PacificNet将以138万美元的股票收购,1,23,PacificNet将以138万美元的股票收购广州万荣多数股权
Petrobras首席财务长：尚未决定是否涉足,1,23,Petrobras首席财务长：尚未决定是否涉足中国油气勘探领域
Petroplus：受工人罢工影响，将关闭位于,1,23,Petroplus：受工人罢工影响，将关闭位于法国的一家炼油厂
PlayboyEnterprises与星丽门在,1,23,PlayboyEnterprises与星丽门在澳门组建合资公司
Rosneft与Transneft签署了一份向,1,23,Rosneft与Transneft签署了一份向中国输送石油的协议－报导
ShawHoldings计划以13.3亿港元将,1,23,ShawHoldings计划以13.3亿港元将邵氏私有化
Southeastern与Icahn商讨联合向,1,23,Southeastern与Icahn商讨联合向戴尔公司提名董事-知情人士
Sundance有望宣布汉龙收购该公司的交易获,1,23,Sundance有望宣布汉龙收购该公司的交易获中国发改委批准-消息
TataMotors及其他公司提交最终标书竞购,1,23,TataMotors及其他公司提交最终标书竞购福特汽车子公司-报导
TelekomAustria将以12亿欧元收购,1,23,TelekomAustria将以12亿欧元收购白俄罗斯运营商MDC－报纸
Tenaris首席财务长：整个钢管行业正考虑对,2,23,Tenaris首席财务长：整个钢管行业正考虑对中国产品采取措施
埃克森美孚：并购XTOEnergy的交易已通过,1,23,埃克森美孚：并购XTOEnergy的交易已通过美国反垄断监管审查
埃克森美孚和壳牌等公司参与竞购Newfield,1,23,埃克森美孚和壳牌等公司参与竞购Newfield亚洲油气资产-知情人
奥迪：将在全球范围召回Q7运动型多用途车，包括,1,23,"奥迪：将在全球范围召回Q7运动型多用途车，包括中国的4,076辆"
PBL与新濠国际的合资公司以2.55亿澳元购买,1,23,澳大利亚PBL与新濠国际的合资公司以2.55亿澳元购买澳门地皮
央行可能到2014年将基准利率降至2.0%-西,1,23,澳大利亚央行可能到2014年将基准利率降至2.0%-西太平洋银行
航空的空客A380客机引擎发生故障，将紧急返航,1,23,澳洲航空的空客A380客机引擎发生故障，将紧急返航新加坡
必和必拓可能将向Freeport发出收购提议-,1,23,必和必拓可能将向Freeport发出收购提议-瑞士信贷
波音与空中客车为解决飞机补贴争端作进一步努力-,1,23,波音与空中客车为解决飞机补贴争端作进一步努力-德国官员
丰树产业(Mapletree)将推出10亿美元,1,23,丰树产业(Mapletree)将推出10亿美元中国房地产基金－报导
丰田汽车将为维修后仍不满意的车主更换油门踏板－,1,23,丰田汽车将为维修后仍不满意的车主更换油门踏板－美联社
丰田汽车将于年内发布新款中型混合动力车SAI－,1,23,丰田汽车将于年内发布新款中型混合动力车SAI－日本共同社
丰田汽车召回351辆霸道，因警告标签存在缺陷-,1,23,丰田汽车召回351辆霸道，因警告标签存在缺陷-日本共同社
更新：广发资产管理首只RQFII基金将集中投资,1,23,更新：广发资产管理首只RQFII基金将集中投资中国债券市场
更新∶联想欲扩大、发展伺服器和存储业务-CEO,1,23,更新∶联想欲扩大、发展伺服器和存储业务-CEO杨元庆
更正重发：FinancialDynamics在,1,23,更正重发：FinancialDynamics在中国大陆建合资企业
更正重发：MSCI新纳入22只股票作为MSCI,1,23,更正重发：MSCI新纳入22只股票作为MSCI台湾指数成份股，茂德科技被剔除
工商银行就收购国泰金控部分股权事宜举行初步谈判,1,23,工商银行就收购国泰金控部分股权事宜举行初步谈判－路透社
工商银行委任副行长与董事会秘书；建设银行副行长,1,23,工商银行委任副行长与董事会秘书；建设银行副行长赵林辞职
国际金融公司、HoulihanLokey计划与,1,23,国际金融公司、HoulihanLokey计划与中国信达设立合资公司
国泰金控：子公司旗下寿险合资公司获大陆批准开设,1,23,国泰金控：子公司旗下寿险合资公司获大陆批准开设天津分公司
海港企业连同合作伙伴斥资人民币25.4亿元拍得,1,23,海港企业连同合作伙伴斥资人民币25.4亿元拍得重庆地块
恒生指数编撰机构：将在基准恒生指数成份股中添加,1,23,恒生指数编撰机构：将在基准恒生指数成份股中添加金沙中国
宏达国际首席执行长：今年公司最大的市场将不再是,1,23,宏达国际首席执行长：今年公司最大的市场将不再是美国
农业信贷、BancoPortugues有意竞购,1,23,花旗、法国农业信贷、BancoPortugues有意竞购BCR-政府官员
汽车(BrillianceChina)财务总监,1,23,华晨中国汽车(BrillianceChina)财务总监查剑平辞职>CBA
黄金价格创7周新高至每盎司674.35美元，受,1,23,黄金价格创7周新高至每盎司674.35美元，受中东紧张局势影响
：正考虑把30%的生产业务外包出去，多数外包至,1,23,辉瑞公司：正考虑把30%的生产业务外包出去，多数外包至亚洲
火灾导致Oseberg油田15万桶日产量中断－,1,23,火灾导致Oseberg油田15万桶日产量中断－挪威国家石油公司
嘉德置地(CapitaLand)建立10亿美元,1,23,嘉德置地(CapitaLand)建立10亿美元中国私人资本运营基金
嘉德置地将于未来5年实现收入增长一倍，重点发展,1,23,嘉德置地将于未来5年实现收入增长一倍，重点发展中国业务
贱金属：LME贱金属涨跌互见，因美元走强；关注,1,23,贱金属：LME贱金属涨跌互见，因美元走强；关注美国债务谈判
经济放缓、人民币贬值反而促使一些海外投资者买入,1,23,经济放缓、人民币贬值反而促使一些海外投资者买入中国股票
具有Wi-Fi功能的新款iPhone手机已获得,1,23,具有Wi-Fi功能的新款iPhone手机已获得中国的进网许可证
(Caterpillar)：将投资1亿美元扩建,2,23,卡特彼勒(Caterpillar)：将投资1亿美元扩建山东工厂
克莱斯勒CEO：与奇瑞合作生产的首款车型可能是,1,23,克莱斯勒CEO：与奇瑞合作生产的首款车型可能是道奇
兄弟就出售300亿美元抵押贷款资产进行谈判－《,1,23,雷曼兄弟就出售300亿美元抵押贷款资产进行谈判－《纽约邮报》
两名涉嫌在侦办黄光裕案时受贿的官员正在接受调查,1,23,两名涉嫌在侦办黄光裕案时受贿的官员正在接受调查－新华社
南方航空财务总监∶仍在就合作运营A380航线与,1,23,南方航空财务总监∶仍在就合作运营A380航线与中国国航谈判
汇市早盘：欧元坚守1.50美元上方；投资者等待,2,23,纽约汇市早盘：欧元坚守1.50美元上方；投资者等待美国数据-2-
"2009年钯市场供应过剩760,000盎司－",1,22,"2009年钯市场供应过剩760,000盎司－JohnsonMatthey"
"2009年铂市场供应过剩285,000盎司－",1,22,"2009年铂市场供应过剩285,000盎司－JohnsonMatthey"
AngloAmerica煤矿子公司拟09年向,1,22,AngloAmerica煤矿子公司拟09年向中国合资项目投资40亿美元
BainCapital考虑推出人民币基金－路,1,22,BainCapital考虑推出人民币基金－路透社
BainCapital同意将3Com交易提交,1,22,BainCapital同意将3Com交易提交美国政府进行国家安全审查
BerkshireHathaway进一步减持,1,22,BerkshireHathaway进一步减持中国石油股份，持股比例至8.93%
BSNL高管：已将电信设备合同授予中兴通讯和,1,22,BSNL高管：已将电信设备合同授予中兴通讯和阿尔卡特朗讯
ComScore：谷歌(Google)依旧是,1,22,ComScore：谷歌(Google)依旧是美国搜索市场的龙头老大
DaewooInternational签署向,1,22,DaewooInternational签署向中国石油集团销售天然气的备忘录
DickBove：KenLewis或重新出任,1,22,DickBove：KenLewis或重新出任美国银行CEO－FoxBusiness
